location_code,location_name,admin1_code,admin1_name,event_type,events,fatalities,year,reference_period_start,reference_period_end,lon,lat
SOM,Somalia,SO-TO,Togdheer,Riots,1,0,2022,2022-01-01,2022-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Protests,1,0,2022,2022-01-01,2022-12-31,45.55,9.4
SOM,Somalia,SO-AW,Awdal,Battles,2,5,2022,2022-01-01,2022-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Violence against civilians,3,10,2022,2022-01-01,2022-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Explosions/Remote violence,2,7,2022,2022-01-01,2022-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Riots,1,0,2022,2022-01-01,2022-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Protests,1,0,2022,2022-01-01,2022-12-31,43.3,10.45
SOM,Somalia,SO-WG,Woqooyi Galbeed,Battles,2,2,2022,2022-01-01,2022-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Violence against civilians,2,8,2022,2022-01-01,2022-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Explosions/Remote violence,2,8,2022,2022-01-01,2022-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Riots,1,0,2022,2022-01-01,2022-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Protests,1,0,2022,2022-01-01,2022-12-31,44.2,9.6
SOM,Somalia,SO-SD,Middle Shabelle,Battles,5,6,2022,2022-01-01,2022-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Violence against civilians,4,4,2022,2022-01-01,2022-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Explosions/Remote violence,2,6,2022,2022-01-01,2022-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Riots,1,0,2022,2022-01-01,2022-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Protests,2,0,2022,2022-01-01,2022-12-31,45.65,2.85
SOM,Somalia,SO-BN,Banadir,Battles,5,3,2023,2023-01-01,2023-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Violence against civilians,4,16,2023,2023-01-01,2023-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Explosions/Remote violence,3,4,2023,2023-01-01,2023-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Riots,1,0,2023,2023-01-01,2023-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Protests,1,0,2023,2023-01-01,2023-12-31,45.32,2.04
SOM,Somalia,SO-LJ,Lower Juba,Battles,5,5,2023,2023-01-01,2023-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Violence against civilians,4,3,2023,2023-01-01,2023-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Explosions/Remote violence,3,9,2023,2023-01-01,2023-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Riots,2,0,2023,2023-01-01,2023-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Protests,1,0,2023,2023-01-01,2023-12-31,42.35,0.3
SOM,Somalia,SO-MJ,Middle Juba,Battles,2,1,2023,2023-01-01,2023-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Violence against civilians,2,4,2023,2023-01-01,2023-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Explosions/Remote violence,2,8,2023,2023-01-01,2023-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Riots,1,0,2023,2023-01-01,2023-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Protests,1,0,2023,2023-01-01,2023-12-31,42.6,1.65
SOM,Somalia,SO-GD,Gedo,Battles,3,11,2023,2023-01-01,2023-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Violence against civilians,3,9,2023,2023-01-01,2023-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Explosions/Remote violence,1,0,2023,2023-01-01,2023-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Riots,2,0,2023,2023-01-01,2023-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Protests,1,0,2023,2023-01-01,2023-12-31,42.1,3.25
SOM,Somalia,SO-BY,Bay,Battles,2,4,2023,2023-01-01,2023-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Violence against civilians,2,5,2023,2023-01-01,2023-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Explosions/Remote violence,2,1,2023,2023-01-01,2023-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Riots,1,0,2023,2023-01-01,2023-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Protests,1,0,2023,2023-01-01,2023-12-31,43.65,2.3
SOM,Somalia,SO-BK,Bakool,Battles,5,20,2023,2023-01-01,2023-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Violence against civilians,4,3,2023,2023-01-01,2023-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Explosions/Remote violence,3,3,2023,2023-01-01,2023-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Riots,3,0,2023,2023-01-01,2023-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Protests,2,0,2023,2023-01-01,2023-12-31,43.7,3.95
SOM,Somalia,SO-SH,Lower Shabelle,Battles,3,2,2023,2023-01-01,2023-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Violence against civilians,3,11,2023,2023-01-01,2023-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Explosions/Remote violence,1,1,2023,2023-01-01,2023-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Riots,1,0,2023,2023-01-01,2023-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Protests,1,0,2023,2023-01-01,2023-12-31,44.55,1.65
SOM,Somalia,SO-WS,Hiraan,Battles,1,1,2023,2023-01-01,2023-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Violence against civilians,2,1,2023,2023-01-01,2023-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Explosions/Remote violence,2,3,2023,2023-01-01,2023-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Riots,1,0,2023,2023-01-01,2023-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Protests,1,0,2023,2023-01-01,2023-12-31,45.3,4.1
SOM,Somalia,SO-GA,Galguduud,Battles,2,8,2023,2023-01-01,2023-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Violence against civilians,2,4,2023,2023-01-01,2023-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Explosions/Remote violence,1,2,2023,2023-01-01,2023-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Riots,1,0,2023,2023-01-01,2023-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Protests,1,0,2023,2023-01-01,2023-12-31,46.8,5.4
SOM,Somalia,SO-MU,Mudug,Battles,2,3,2023,2023-01-01,2023-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Violence against civilians,3,13,2023,2023-01-01,2023-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Explosions/Remote violence,2,5,2023,2023-01-01,2023-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Riots,2,0,2023,2023-01-01,2023-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Protests,1,0,2023,2023-01-01,2023-12-31,47.8,6.6
SOM,Somalia,SO-NU,Nugaal,Battles,3,12,2023,2023-01-01,2023-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Violence against civilians,3,2,2023,2023-01-01,2023-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Explosions/Remote violence,3,10,2023,2023-01-01,2023-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Riots,1,0,2023,2023-01-01,2023-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Protests,1,0,2023,2023-01-01,2023-12-31,48.6,8.1
SOM,Somalia,SO-BR,Bari,Battles,2,7,2023,2023-01-01,2023-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Violence against civilians,2,8,2023,2023-01-01,2023-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Explosions/Remote violence,2,7,2023,2023-01-01,2023-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Riots,1,0,2023,2023-01-01,2023-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Protests,1,0,2023,2023-01-01,2023-12-31,49.6,9.9
SOM,Somalia,SO-SA,Sool,Battles,4,15,2023,2023-01-01,2023-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Violence against civilians,3,12,2023,2023-01-01,2023-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Explosions/Remote violence,3,2,2023,2023-01-01,2023-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Riots,1,0,2023,2023-01-01,2023-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Protests,1,0,2023,2023-01-01,2023-12-31,47.5,8.9
SOM,Somalia,SO-SG,Sanaag,Battles,4,14,2023,2023-01-01,2023-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Violence against civilians,3,7,2023,2023-01-01,2023-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Explosions/Remote violence,1,2,2023,2023-01-01,2023-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Riots,1,0,2023,2023-01-01,2023-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Protests,1,0,2023,2023-01-01,2023-12-31,47.85,10.4
SOM,Somalia,SO-TO,Togdheer,Battles,4,3,2023,2023-01-01,2023-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Violence against civilians,3,7,2023,2023-01-01,2023-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Explosions/Remote violence,2,4,2023,2023-01-01,2023-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Riots,1,0,2023,2023-01-01,2023-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Protests,1,0,2023,2023-01-01,2023-12-31,45.55,9.4
SOM,Somalia,SO-AW,Awdal,Battles,2,5,2023,2023-01-01,2023-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Violence against civilians,3,1,2023,2023-01-01,2023-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Explosions/Remote violence,2,3,2023,2023-01-01,2023-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Riots,1,0,2023,2023-01-01,2023-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Protests,1,0,2023,2023-01-01,2023-12-31,43.3,10.45
SOM,Somalia,SO-WG,Woqooyi Galbeed,Battles,3,5,2023,2023-01-01,2023-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Violence against civilians,1,2,2023,2023-01-01,2023-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Explosions/Remote violence,1,0,2023,2023-01-01,2023-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Riots,1,0,2023,2023-01-01,2023-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Protests,1,0,2023,2023-01-01,2023-12-31,44.2,9.6
SOM,Somalia,SO-SD,Middle Shabelle,Battles,3,6,2023,2023-01-01,2023-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Violence against civilians,3,3,2023,2023-01-01,2023-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Explosions/Remote violence,1,3,2023,2023-01-01,2023-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Riots,2,0,2023,2023-01-01,2023-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Protests,1,0,2023,2023-01-01,2023-12-31,45.65,2.85
SOM,Somalia,SO-BN,Banadir,Battles,2,5,2024,2024-01-01,2024-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Violence against civilians,1,3,2024,2024-01-01,2024-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Explosions/Remote violence,2,1,2024,2024-01-01,2024-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Riots,1,0,2024,2024-01-01,2024-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Protests,1,0,2024,2024-01-01,2024-12-31,45.32,2.04
SOM,Somalia,SO-LJ,Lower Juba,Battles,6,19,2024,2024-01-01,2024-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Violence against civilians,3,11,2024,2024-01-01,2024-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Explosions/Remote violence,3,9,2024,2024-01-01,2024-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Riots,1,0,2024,2024-01-01,2024-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Protests,1,0,2024,2024-01-01,2024-12-31,42.35,0.3
SOM,Somalia,SO-MJ,Middle Juba,Battles,4,11,2024,2024-01-01,2024-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Violence against civilians,3,3,2024,2024-01-01,2024-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Explosions/Remote violence,3,10,2024,2024-01-01,2024-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Riots,1,0,2024,2024-01-01,2024-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Protests,1,0,2024,2024-01-01,2024-12-31,42.6,1.65
SOM,Somalia,SO-GD,Gedo,Battles,7,27,2024,2024-01-01,2024-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Violence against civilians,5,16,2024,2024-01-01,2024-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Explosions/Remote violence,2,4,2024,2024-01-01,2024-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Riots,1,0,2024,2024-01-01,2024-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Protests,2,0,2024,2024-01-01,2024-12-31,42.1,3.25
SOM,Somalia,SO-BY,Bay,Battles,4,11,2024,2024-01-01,2024-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Violence against civilians,2,3,2024,2024-01-01,2024-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Explosions/Remote violence,3,5,2024,2024-01-01,2024-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Riots,2,0,2024,2024-01-01,2024-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Protests,1,0,2024,2024-01-01,2024-12-31,43.65,2.3
SOM,Somalia,SO-BK,Bakool,Battles,4,9,2024,2024-01-01,2024-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Violence against civilians,5,18,2024,2024-01-01,2024-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Explosions/Remote violence,2,1,2024,2024-01-01,2024-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Riots,2,0,2024,2024-01-01,2024-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Protests,2,0,2024,2024-01-01,2024-12-31,43.7,3.95
SOM,Somalia,SO-SH,Lower Shabelle,Battles,5,8,2024,2024-01-01,2024-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Violence against civilians,3,2,2024,2024-01-01,2024-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Explosions/Remote violence,3,9,2024,2024-01-01,2024-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Riots,2,0,2024,2024-01-01,2024-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Protests,2,0,2024,2024-01-01,2024-12-31,44.55,1.65
SOM,Somalia,SO-WS,Hiraan,Battles,2,7,2024,2024-01-01,2024-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Violence against civilians,3,11,2024,2024-01-01,2024-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Explosions/Remote violence,2,5,2024,2024-01-01,2024-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Riots,1,0,2024,2024-01-01,2024-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Protests,1,0,2024,2024-01-01,2024-12-31,45.3,4.1
SOM,Somalia,SO-GA,Galguduud,Battles,3,6,2024,2024-01-01,2024-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Violence against civilians,3,1,2024,2024-01-01,2024-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Explosions/Remote violence,3,8,2024,2024-01-01,2024-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Riots,1,0,2024,2024-01-01,2024-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Protests,1,0,2024,2024-01-01,2024-12-31,46.8,5.4
SOM,Somalia,SO-MU,Mudug,Battles,5,15,2024,2024-01-01,2024-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Violence against civilians,3,11,2024,2024-01-01,2024-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Explosions/Remote violence,3,12,2024,2024-01-01,2024-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Riots,1,0,2024,2024-01-01,2024-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Protests,1,0,2024,2024-01-01,2024-12-31,47.8,6.6
SOM,Somalia,SO-NU,Nugaal,Battles,4,4,2024,2024-01-01,2024-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Violence against civilians,4,7,2024,2024-01-01,2024-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Explosions/Remote violence,1,1,2024,2024-01-01,2024-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Riots,2,0,2024,2024-01-01,2024-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Protests,1,0,2024,2024-01-01,2024-12-31,48.6,8.1
SOM,Somalia,SO-BR,Bari,Battles,2,7,2024,2024-01-01,2024-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Violence against civilians,2,7,2024,2024-01-01,2024-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Explosions/Remote violence,2,8,2024,2024-01-01,2024-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Riots,1,0,2024,2024-01-01,2024-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Protests,1,0,2024,2024-01-01,2024-12-31,49.6,9.9
SOM,Somalia,SO-SA,Sool,Battles,2,1,2024,2024-01-01,2024-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Violence against civilians,3,3,2024,2024-01-01,2024-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Explosions/Remote violence,1,2,2024,2024-01-01,2024-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Riots,1,0,2024,2024-01-01,2024-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Protests,1,0,2024,2024-01-01,2024-12-31,47.5,8.9
SOM,Somalia,SO-SG,Sanaag,Battles,4,9,2024,2024-01-01,2024-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Violence against civilians,3,3,2024,2024-01-01,2024-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Explosions/Remote violence,2,1,2024,2024-01-01,2024-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Riots,1,0,2024,2024-01-01,2024-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Protests,1,0,2024,2024-01-01,2024-12-31,47.85,10.4
SOM,Somalia,SO-TO,Togdheer,Battles,4,3,2024,2024-01-01,2024-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Violence against civilians,3,9,2024,2024-01-01,2024-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Explosions/Remote violence,2,8,2024,2024-01-01,2024-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Riots,1,0,2024,2024-01-01,2024-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Protests,1,0,2024,2024-01-01,2024-12-31,45.55,9.4
SOM,Somalia,SO-AW,Awdal,Battles,2,7,2024,2024-01-01,2024-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Violence against civilians,1,3,2024,2024-01-01,2024-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Explosions/Remote violence,1,1,2024,2024-01-01,2024-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Riots,1,0,2024,2024-01-01,2024-12-31,43.3,10.45
SOM,Somalia,SO-WG,Woqooyi Galbeed,Battles,3,3,2024,2024-01-01,2024-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Violence against civilians,3,5,2024,2024-01-01,2024-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Explosions/Remote violence,1,3,2024,2024-01-01,2024-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Riots,1,0,2024,2024-01-01,2024-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Protests,1,0,2024,2024-01-01,2024-12-31,44.2,9.6
SOM,Somalia,SO-SD,Middle Shabelle,Battles,4,7,2024,2024-01-01,2024-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Violence against civilians,2,8,2024,2024-01-01,2024-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Explosions/Remote violence,2,4,2024,2024-01-01,2024-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Riots,1,0,2024,2024-01-01,2024-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Protests,1,0,2024,2024-01-01,2024-12-31,45.65,2.85
SOM,Somalia,SO-BN,Banadir,Battles,2,6,2025,2025-01-01,2025-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Violence against civilians,1,4,2025,2025-01-01,2025-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Explosions/Remote violence,1,2,2025,2025-01-01,2025-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Riots,1,0,2025,2025-01-01,2025-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Protests,1,0,2025,2025-01-01,2025-12-31,45.32,2.04
SOM,Somalia,SO-LJ,Lower Juba,Battles,4,8,2025,2025-01-01,2025-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Violence against civilians,3,8,2025,2025-01-01,2025-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Explosions/Remote violence,2,2,2025,2025-01-01,2025-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Riots,2,0,2025,2025-01-01,2025-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Protests,1,0,2025,2025-01-01,2025-12-31,42.35,0.3
SOM,Somalia,SO-MJ,Middle Juba,Battles,4,11,2025,2025-01-01,2025-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Violence against civilians,3,11,2025,2025-01-01,2025-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Explosions/Remote violence,2,6,2025,2025-01-01,2025-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Riots,1,0,2025,2025-01-01,2025-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Protests,1,0,2025,2025-01-01,2025-12-31,42.6,1.65
SOM,Somalia,SO-GD,Gedo,Battles,3,7,2025,2025-01-01,2025-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Violence against civilians,3,9,2025,2025-01-01,2025-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Explosions/Remote violence,2,1,2025,2025-01-01,2025-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Riots,1,0,2025,2025-01-01,2025-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Protests,2,0,2025,2025-01-01,2025-12-31,42.1,3.25
SOM,Somalia,SO-BY,Bay,Battles,2,8,2025,2025-01-01,2025-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Violence against civilians,2,6,2025,2025-01-01,2025-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Explosions/Remote violence,1,0,2025,2025-01-01,2025-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Riots,1,0,2025,2025-01-01,2025-12-31,43.65,2.3
SOM,Somalia,SO-BK,Bakool,Battles,4,17,2025,2025-01-01,2025-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Violence against civilians,3,7,2025,2025-01-01,2025-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Explosions/Remote violence,2,2,2025,2025-01-01,2025-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Riots,1,0,2025,2025-01-01,2025-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Protests,2,0,2025,2025-01-01,2025-12-31,43.7,3.95
SOM,Somalia,SO-SH,Lower Shabelle,Battles,3,10,2025,2025-01-01,2025-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Violence against civilians,3,11,2025,2025-01-01,2025-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Explosions/Remote violence,3,3,2025,2025-01-01,2025-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Riots,2,0,2025,2025-01-01,2025-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Protests,2,0,2025,2025-01-01,2025-12-31,44.55,1.65
SOM,Somalia,SO-WS,Hiraan,Battles,3,3,2025,2025-01-01,2025-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Violence against civilians,2,8,2025,2025-01-01,2025-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Explosions/Remote violence,1,2,2025,2025-01-01,2025-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Riots,1,0,2025,2025-01-01,2025-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Protests,1,0,2025,2025-01-01,2025-12-31,45.3,4.1
SOM,Somalia,SO-GA,Galguduud,Battles,3,2,2025,2025-01-01,2025-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Violence against civilians,3,3,2025,2025-01-01,2025-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Explosions/Remote violence,1,2,2025,2025-01-01,2025-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Riots,1,0,2025,2025-01-01,2025-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Protests,1,0,2025,2025-01-01,2025-12-31,46.8,5.4
SOM,Somalia,SO-MU,Mudug,Battles,2,6,2025,2025-01-01,2025-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Violence against civilians,3,13,2025,2025-01-01,2025-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Explosions/Remote violence,1,4,2025,2025-01-01,2025-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Riots,1,0,2025,2025-01-01,2025-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Protests,1,0,2025,2025-01-01,2025-12-31,47.8,6.6
SOM,Somalia,SO-NU,Nugaal,Battles,3,9,2025,2025-01-01,2025-12-31,48.6,8.1
